val,hbins,data
,,0.19387755102040816
,,0.19387755102040816
,,0.19387755102040816
,,0.19387755102040816
,,0.19387755102040816
,,0.19387755102040816
,,0.19387755102040816
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.21428571428571425
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2346938775510204
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2551020408163265
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.2755102040816326
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.29591836734693877
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.31632653061224486
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.336734693877551
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.3571428571428571
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.37755102040816324
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.3979591836734694
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.4183673469387755
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.43877551020408156
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.4591836734693877
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.47959183673469385
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5204081632653061
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5408163265306122
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5612244897959183
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.5816326530612245
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6020408163265305
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6224489795918366
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6428571428571428
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6632653061224489
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.6836734693877551
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7040816326530612
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7244897959183673
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7448979591836734
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7653061224489796
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.7857142857142856
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8061224489795917
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.8265306122448979
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.846938775510204
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8673469387755102
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.8877551020408163
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9081632653061223
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9285714285714285
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9489795918367346
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
,,0.9693877551020408
